transaction_id,customer_id,sender_account,receiver_account,receiver_name,receiver_bank,merchant_category,merchant_name,amount,payment_method,transaction_time,transaction_location,transaction_country,transaction_status,currency
TXN_0899D7E1D4A9,CUST_6E9FB0F33173,AC851044796,REC_AC194026,Neha Bose,ICICI Bank,Travel,Cleartrip,273.92,Debit Card,2026-06-24 04:44:11,Kolkata,India,Success,INR
TXN_84717B762DC9,CUST_770111A024A1,AC438817025,REC_AC785820,Diya Sharma,SBI,Retail,Local Kirana,5401.19,Debit Card,2026-06-24 05:06:11,Coimbatore,India,Success,INR
TXN_77B06CDE8A8D,CUST_6D76C861D951,AC208449460,REC_AC325767,Ananya Joshi,HDFC Bank,Groceries,D-Mart,49484.25,Credit Card,2026-06-24 05:35:11,Delhi,India,Success,INR
TXN_B15BC8BFEF65,CUST_166BFE400FBB,AC969119330,REC_AC660737,Pooja Chauhan,Yes Bank,Travel,MakeMyTrip,2457.1,Credit Card,2026-06-24 06:18:11,Ahmedabad,India,Success,INR
TXN_B55998CC421B,CUST_01D4765F0DCC,AC695295870,REC_AC993163,Amit Yadav,Yes Bank,Groceries,D-Mart,1394.07,NEFT,2026-06-24 06:44:11,Kolkata,India,Success,INR
TXN_835328402760,CUST_770111A024A1,AC438817025,REC_AC727983,Pooja Chatterjee,Kotak Mahindra,Food,Zomato,4291.23,Debit Card,2026-06-24 07:25:11,Coimbatore,India,Success,INR
TXN_C98241021894,CUST_1A4574854941,AC739362057,REC_AC869864,Riya Kumar,Yes Bank,E-commerce,Amazon India,1461.52,Credit Card,2026-06-24 07:40:11,Kolkata,India,Success,INR
TXN_52FB27C3A922,CUST_0BBCAD5EF2DA,AC621454127,REC_AC634795,Sai Joshi,Yes Bank,Travel,Cleartrip,1138.69,NEFT,2026-06-24 07:57:11,Mumbai,India,Failed,INR
TXN_0161FA1C2872,CUST_F969633BDDB5,AC162795957,REC_AC996867,Rohan Kumar,PNB,Food,Swiggy,2873.09,IMPS,2026-06-24 08:06:11,Chennai,India,Success,INR
TXN_4680A9FBFBA2,CUST_24ED2A165FC1,AC101815992,REC_AC730003,Arjun Chauhan,PNB,E-commerce,Amazon India,108342.31,UPI,2026-06-24 08:07:11,Pune,India,Success,INR
TXN_74A5F9F844E9,CUST_41A22B0C3C72,AC807577342,REC_AC728318,Suresh Nair,SBI,E-commerce,Amazon India,384.92,NEFT,2026-06-24 08:47:11,Hyderabad,India,Success,INR
TXN_869340E54D91,CUST_160C9133B0CF,AC362950628,REC_AC398051,Pooja Patel,SBI,Travel,MakeMyTrip,364.72,IMPS,2026-06-24 09:13:11,Bengaluru,India,Success,INR
TXN_A008B4A12BF6,CUST_81E6D90C4760,AC675770529,REC_AC445512,Rajesh Kumar,HDFC Bank,Groceries,D-Mart,69252.67,NEFT,2026-06-24 09:22:11,Kolkata,India,Success,INR
TXN_10AB3E443027,CUST_99B31E34B435,AC110002396,REC_AC790887,Rajesh Sharma,Axis Bank,Travel,MakeMyTrip,1657.54,IMPS,2026-06-24 10:02:11,Jaipur,India,Success,INR
TXN_77B26806A8FA,CUST_160C9133B0CF,AC362950628,REC_AC963319,Ramesh Chatterjee,Kotak Mahindra,Retail,Local Kirana,258.43,IMPS,2026-06-24 10:57:11,Jaipur,India,Success,INR
TXN_322115C8AA63,CUST_F969633BDDB5,AC162795957,REC_AC685823,Meera Iyer,Yes Bank,Travel,Cleartrip,1443.87,IMPS,2026-06-24 11:01:11,Chennai,India,Success,INR
TXN_122BF0D8F4E7,CUST_2CEC9252A0A1,AC258453521,REC_AC530694,Rohan Sharma,PNB,Travel,Cleartrip,830.42,Credit Card,2026-06-24 11:19:11,Ahmedabad,India,Success,INR
TXN_487C4CF65A53,CUST_C6FAC3E395B8,AC866162966,REC_AC254506,Aditya Rao,Yes Bank,Travel,Cleartrip,1673.48,IMPS,2026-06-24 12:10:11,Chennai,India,Success,INR
TXN_68E1C572AA7D,CUST_160C9133B0CF,AC362950628,REC_AC316509,Vikram Menon,Axis Bank,Groceries,D-Mart,502.28,IMPS,2026-06-24 12:43:11,Jaipur,India,Success,INR
TXN_8874B0F0FF90,CUST_160C9133B0CF,AC362950628,REC_AC718288,Anita Chatterjee,Axis Bank,Food,Swiggy,401.97,IMPS,2026-06-24 13:41:11,Bengaluru,India,Success,INR
TXN_C71B0955BA3E,CUST_DF7E3A9C08AE,AC756783995,REC_AC335715,Sita Bose,Kotak Mahindra,E-commerce,Amazon India,719.95,NEFT,2026-06-24 14:25:11,Kochi,India,Success,INR
TXN_5DEB5D5E925E,CUST_6D76C861D951,AC208449460,REC_AC611057,Mahesh Yadav,Axis Bank,Groceries,Reliance Smart,11664.36,Credit Card,2026-06-24 14:38:11,Indore,India,Success,INR
TXN_032470DD7FB1,CUST_F969633BDDB5,AC162795957,REC_AC722853,Vihaan Menon,Axis Bank,Crypto,Binance,26432.32,Credit Card,2026-06-24 15:34:11,Chennai,India,Success,INR
TXN_D94670D9F9AA,CUST_160C9133B0CF,AC362950628,REC_AC718288,Anita Chatterjee,Axis Bank,Electronics,Croma,269.07,IMPS,2026-06-24 16:18:11,Bengaluru,India,Success,INR
TXN_85D55186BFF7,CUST_24ED2A165FC1,AC101815992,REC_AC244564,Aditya Yadav,ICICI Bank,Groceries,Reliance Smart,87406.58,UPI,2026-06-24 17:10:11,Mumbai,India,Success,INR
TXN_3F8D3782A532,CUST_CD50341CE378,AC292587044,REC_AC145929,Rohan Verma,Yes Bank,Food,Zomato,19982.14,NEFT,2026-06-24 17:14:11,Gurgaon,India,Success,INR
TXN_9CD8ADEE1954,CUST_99B31E34B435,AC110002396,REC_AC143683,Ramesh Yadav,Axis Bank,Travel,Cleartrip,990.97,IMPS,2026-06-24 17:53:11,Jaipur,India,Success,INR
TXN_252399953538,CUST_41D9016C2179,AC782454310,REC_AC979721,Diya Desai,Axis Bank,Food,Zomato,17929.86,IMPS,2026-06-24 18:34:11,Bengaluru,India,Success,INR
TXN_8776AA719BBA,CUST_3D000F3782B4,AC484194737,REC_AC570715,Arjun Jain,Axis Bank,Food,Swiggy,82306.97,Debit Card,2026-06-24 18:38:11,Delhi,India,Success,INR
TXN_AD8F7DD04837,CUST_A274A25A299E,AC465830215,REC_AC235212,Karan Patel,SBI,Travel,MakeMyTrip,60554.2,UPI,2026-06-24 18:51:11,Jaipur,India,Success,INR
TXN_0A57B9283E7A,CUST_8966A3CE4048,AC950488739,REC_AC939717,Anita Iyer,ICICI Bank,Electronics,Croma,797.66,IMPS,2026-06-24 19:05:11,Bengaluru,India,Success,INR
TXN_E5B0DE2DFFD2,CUST_8866C1FABF99,AC269820594,REC_AC733475,Isha Nair,ICICI Bank,E-commerce,Flipkart,76006.48,IMPS,2026-06-24 20:02:11,Lucknow,India,Success,INR
TXN_FB794B411AB1,CUST_41A22B0C3C72,AC807577342,REC_AC876962,Aditya Sengupta,SBI,Groceries,Reliance Smart,335.24,NEFT,2026-06-24 20:39:11,Hyderabad,India,Success,INR
TXN_55203A95A0EA,CUST_0D92D17B540C,AC364371717,REC_AC267199,Sneha Iyer,PNB,Retail,Local Kirana,2279.47,Debit Card,2026-06-24 21:00:11,Jaipur,India,Success,INR
TXN_28F006FA0A3E,CUST_01C02537A5CA,AC822408848,REC_AC880758,Sita Kumar,Kotak Mahindra,Food,Zomato,284.27,UPI,2026-06-24 21:05:11,Pune,India,Success,INR
TXN_D9DD02E874F8,CUST_24ED2A165FC1,AC101815992,REC_AC528626,Kavya Sengupta,Yes Bank,Food,Swiggy,78807.25,UPI,2026-06-24 21:14:11,Mumbai,India,Failed,INR
TXN_0DA275F6DE17,CUST_1A4574854941,AC739362057,REC_AC941644,Vikram Yadav,ICICI Bank,Food,Zomato,3217.97,Credit Card,2026-06-24 21:43:11,Kolkata,India,Success,INR
TXN_52163F8873E5,CUST_0D563A0F2D46,AC812921644,REC_AC596231,Isha Sengupta,SBI,Travel,Cleartrip,11804.28,Net Banking,2026-06-24 21:52:11,Delhi,India,Success,INR
TXN_84EABF428C53,CUST_B385A110F05A,AC809129316,REC_AC955015,Amit Verma,Yes Bank,Travel,MakeMyTrip,1067.87,Credit Card,2026-06-24 22:08:11,Chandigarh,India,Success,INR
TXN_4318B98837CA,CUST_9F5234269242,AC920814900,REC_AC844056,Rajesh Gupta,Kotak Mahindra,Travel,MakeMyTrip,967.41,Net Banking,2026-06-24 22:46:11,Kolkata,India,Success,INR
TXN_BB31EF7AFE69,CUST_6380C85B577F,AC278575192,REC_AC366875,Priya Singh,Axis Bank,Electronics,Croma,194.61,UPI,2026-06-24 23:05:11,Gurgaon,India,Success,INR
TXN_11BE9FD87FF0,CUST_9F5234269242,AC920814900,REC_AC615579,Gita Sengupta,Kotak Mahindra,Crypto,Binance,10403.11,Credit Card,2026-06-24 23:06:11,Delhi,India,Success,INR
TXN_E7CE2DAD380D,CUST_24ED2A165FC1,AC101815992,REC_AC244564,Aditya Yadav,ICICI Bank,E-commerce,Amazon India,86928.32,UPI,2026-06-24 23:11:11,Mumbai,India,Success,INR
TXN_4B1D812B670B,CUST_A274A25A299E,AC465830215,REC_AC914972,Sneha Kumar,SBI,Electronics,Croma,89818.44,UPI,2026-06-24 23:24:11,Jaipur,India,Success,INR
TXN_C16D6DB0B4F8,CUST_2CEC9252A0A1,AC258453521,REC_AC883068,Sita Joshi,Yes Bank,Food,Zomato,3544.87,Credit Card,2026-06-25 00:11:11,Ahmedabad,India,Success,INR
TXN_B1A59F1E2190,CUST_06E6B8486126,AC595744935,REC_AC501200,Diya Singh,SBI,Retail,Local Kirana,591.25,Credit Card,2026-06-25 00:36:11,Chandigarh,India,Success,INR
TXN_63B0D8C1D0B4,CUST_88003A890783,AC675832441,REC_AC223295,Mahesh Nair,Kotak Mahindra,Groceries,D-Mart,285.84,Net Banking,2026-06-25 00:46:11,Hyderabad,India,Success,INR
TXN_8837A9171031,CUST_6380C85B577F,AC278575192,REC_AC168553,Arjun Reddy,SBI,E-commerce,Flipkart,179.74,UPI,2026-06-25 00:56:11,Gurgaon,India,Success,INR
TXN_4C538E78F54A,CUST_A62F2F92E34C,AC787194506,REC_AC826648,Meera Nair,PNB,Groceries,Reliance Smart,5375.02,UPI,2026-06-25 01:37:11,Ahmedabad,India,Success,INR
TXN_A7E3060F87C8,CUST_6380C85B577F,AC278575192,REC_AC560398,Gita Rao,SBI,Travel,Cleartrip,381.77,UPI,2026-06-25 02:07:11,Gurgaon,India,Success,INR
TXN_9A6B7C7E6FD9,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Food,Zomato,4859.74,Debit Card,2026-06-25 02:08:11,Jaipur,India,Success,INR
TXN_ADECF8759DD5,CUST_DE62BFF776A6,AC409893263,REC_AC290436,Sai Gupta,HDFC Bank,Food,Zomato,2133.21,Debit Card,2026-06-25 02:45:11,Coimbatore,India,Failed,INR
TXN_28497DA46C75,CUST_AA9EDE3072FA,AC905817775,REC_AC463656,Rajesh Patel,Yes Bank,Travel,MakeMyTrip,798.46,Net Banking,2026-06-25 03:39:11,Coimbatore,India,Success,INR
TXN_C52C95ADA969,CUST_C6FAC3E395B8,AC866162966,REC_AC487345,Vihaan Nair,Axis Bank,E-commerce,Flipkart,604.47,IMPS,2026-06-25 04:33:11,Chennai,India,Success,INR
TXN_159EE4EC4687,CUST_24ED2A165FC1,AC101815992,REC_AC332120,Rajesh Bose,PNB,Groceries,D-Mart,73250.59,UPI,2026-06-25 05:30:11,Mumbai,India,Success,INR
TXN_1C5DC1B8B4FC,CUST_C6FAC3E395B8,AC866162966,REC_AC434522,Priya Desai,PNB,E-commerce,Amazon India,1383.75,IMPS,2026-06-25 05:45:11,Chennai,India,Success,INR
TXN_A3C318638314,CUST_2CEC9252A0A1,AC258453521,REC_AC883068,Sita Joshi,Yes Bank,Food,Zomato,3731.77,Credit Card,2026-06-25 06:26:11,Chandigarh,India,Success,INR
TXN_7D9B40E16231,CUST_0BBCAD5EF2DA,AC621454127,REC_AC117714,Riya Patel,SBI,Travel,Cleartrip,457.38,NEFT,2026-06-25 06:50:11,Mumbai,India,Success,INR
TXN_5C8F51D6BBD8,CUST_71749AF6CF43,AC253407200,REC_AC956255,Kavya Iyer,Kotak Mahindra,E-commerce,Flipkart,2111.41,NEFT,2026-06-25 07:38:11,Kochi,India,Success,INR
TXN_37E4B3FE0784,CUST_8866C1FABF99,AC269820594,REC_AC614672,Priya Jain,Yes Bank,Travel,MakeMyTrip,308609.93,Credit Card,2026-06-25 08:34:11,Lucknow,India,Success,INR
TXN_2A7DB7AF0D26,CUST_9DDA4B54CA2A,AC546434187,REC_AC447611,Diya Joshi,SBI,Travel,Cleartrip,1581.3,IMPS,2026-06-25 09:26:11,Bengaluru,India,Success,INR
TXN_0AA20CA75AE3,CUST_DF7E3A9C08AE,AC756783995,REC_AC335715,Sita Bose,Kotak Mahindra,E-commerce,Amazon India,691.36,NEFT,2026-06-25 10:00:11,Kochi,India,Success,INR
TXN_C4E9988B030E,CUST_166838FFAEA4,AC155926488,REC_AC769903,Sunita Bose,Kotak Mahindra,Travel,MakeMyTrip,4084.78,Net Banking,2026-06-25 10:26:11,Mumbai,India,Failed,INR
TXN_A20184AAC844,CUST_ACBB55076F6F,AC538460431,REC_AC605719,Diya Chatterjee,Kotak Mahindra,Electronics,Croma,848.26,Net Banking,2026-06-25 11:19:11,Delhi,India,Success,INR
TXN_1E8FDEB6DE5C,CUST_2CEC9252A0A1,AC258453521,REC_AC686374,Ramesh Menon,PNB,Electronics,Croma,1380.78,Credit Card,2026-06-25 12:02:11,Ahmedabad,India,Failed,INR
